,ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
36634,EFD282738A8EC74A,classic_bike,2021-01-01 09:24:24,2021-01-01 09:30:24,12th & L St NW,31251.0,18th & M St NW,31221.0,38.903819,-77.0284,38.905066874553135,-77.04177886247633,member
76883,2437F0F242E4A96D,electric_bike,2021-01-01 09:24:32,2021-01-01 09:39:34,14th & Q St NW,31327.0,4th St & G St SW,31666.0,38.910635166666665,-77.03192866666667,38.8812375,-77.0176045,member
56846,074EBD270C3EDE56,classic_bike,2021-01-01 09:24:43,2021-01-01 09:49:30,1st & Rhode Island Ave NW,31506.0,1st & Rhode Island Ave NW,31506.0,38.915417,-77.012289,38.915417,-77.012289,member
91980,BA9C67F58F0736E8,classic_bike,2021-01-01 09:24:44,2021-01-01 09:42:14,6th St & Indiana Ave NW,31264.0,Lincoln Memorial,31258.0,38.894573,-77.01994,38.888255,-77.0494365,member
32530,FFD46EF1EC21CACF,classic_bike,2021-01-01 09:25:59,2021-01-01 10:24:22,10th & G St NW,31274.0,8th & H St NW,31228.0,38.89824328774852,-77.02623546123505,38.8997,-77.02308599999999,casual
44255,C4C94346A2DBDE22,electric_bike,2021-01-01 09:26:47,2021-01-01 09:47:15,15th & Euclid St  NW,31117.0,Connecticut Ave & McKinley St NW,31315.0,38.92332233333333,-77.03506683333333,38.964513333333336,-77.07512816666667,member
70844,9FBE08542721AC82,classic_bike,2021-01-01 09:27:49,2021-01-01 09:41:56,Lincoln Memorial,31258.0,15th & P St NW,31201.0,38.888255,-77.0494365,38.909867999999996,-77.034421,member
75464,BAB5D24FF0C077F3,classic_bike,2021-01-01 09:28:59,2021-01-01 09:44:59,4th St & G St SW,31666.0,4th & M St SW,31108.0,38.881122999999995,-77.017658,38.876697,-77.0178975,member
61223,4EB38C80C3BD8A70,classic_bike,2021-01-01 09:29:52,2021-01-01 09:33:41,Oklahoma Ave & D St NE,31712.0,Kingman Island/The Fields at RFK,31716.0,38.894474,-76.974828,38.895954557007535,-76.9678448436025,member
91421,5512A8FBF1DE22CE,classic_bike,2021-01-01 09:30:15,2021-01-01 09:34:38,5th St & Massachusetts Ave NW,31265.0,Convention Center / 7th & M St NW,31223.0,38.900929999999995,-77.018677,38.905737,-77.02226999999999,member
26400,A0BB82F33A0907A7,classic_bike,2021-01-01 09:31:06,2021-01-01 09:34:35,11th & O St NW,31286.0,10th & K St NW,31263.0,38.908429999999996,-77.02714,38.9024,-77.02622,member
70765,6999E97560A43D14,classic_bike,2021-01-01 09:32:43,2021-01-01 09:44:27,North Capitol St & G Pl NE,31637.0,15th & P St NW,31201.0,38.899703,-77.008911,38.909867999999996,-77.034421,member
79591,FD963705A4DF2211,classic_bike,2021-01-01 09:34:03,2021-01-01 09:36:27,16th & Harvard St NW,31103.0,14th & Irving St NW,31124.0,38.926088,-77.036536,38.928552,-77.032224,member
62596,A0B85E693E496BEB,classic_bike,2021-01-01 09:35:18,2021-01-01 09:41:21,1st & H St NW,31638.0,1st & M St NE,31603.0,38.900358000000004,-77.012108,38.905696999999996,-77.005483,member
64036,F7473C92F7668292,classic_bike,2021-01-01 09:37:06,2021-01-01 09:45:55,8th & H St NE,31661.0,3rd & H St NW,31604.0,38.899941626884754,-76.99489653110506,38.899408,-77.015289,member
6670,E28C685CFF048457,electric_bike,2021-01-01 09:37:56,2021-01-01 09:55:35,Lynn St & 19th St North,31014.0,Fairfax Dr & N Randolph St,31034.0,38.89726666666667,-77.07086166666667,38.88267283333333,-77.10932633333333,casual
32406,A991CA0A653EF432,classic_bike,2021-01-01 09:38:10,2021-01-01 09:49:45,21st St & Constitution Ave NW,31261.0,8th & H St NW,31228.0,38.892459,-77.04656700000001,38.8997,-77.02308599999999,member
46926,D30621B87FE6FB33,classic_bike,2021-01-01 09:38:17,2021-01-01 09:46:25,13th & H St NE,31611.0,Oklahoma Ave & Benning Rd NE,31719.0,38.90042673988099,-76.98825001716614,38.8974996,-76.9695094,member
63421,B4F5708B9FE79FB6,classic_bike,2021-01-01 09:38:21,2021-01-01 09:45:14,15th & Euclid St  NW,31117.0,New Hampshire Ave & Ward Pl NW,31212.0,38.92333,-77.0352,38.90571079190728,-77.04731762409209,member
63795,283E44117BFDB8E8,classic_bike,2021-01-01 09:39:37,2021-01-01 09:57:08,21st St & G st NW,31328.0,3rd & H St NW,31604.0,38.898308,-77.046402,38.899408,-77.015289,member
68789,9FF93D0878EC5D43,electric_bike,2021-01-01 09:39:48,2021-01-01 09:46:30,1st & M St NE,31603.0,8th & O St NW,31281.0,38.90582316666666,-77.00546316666667,38.908679,-77.022791,casual
36813,6B05648F4898B983,classic_bike,2021-01-01 09:41:38,2021-01-01 10:08:29,Calvert St & Woodley Pl NW,31121.0,Eckington Pl & Q St NE,31505.0,38.923583,-77.050046,38.910971999999994,-77.00495,member
41940,0460E8B37F6CF3BC,classic_bike,2021-01-01 09:41:43,2021-01-01 09:51:22,Columbia & Ontario Rd NW,31296.0,Georgia Ave & Morton St NW,31419.0,38.924088,-77.040787,38.932128000000006,-77.0235,member
40961,6BF411BD5E496FE6,classic_bike,2021-01-01 09:41:45,2021-01-01 09:47:56,25th St & Pennsylvania Ave NW,31237.0,Wisconsin Ave & O St NW,31312.0,38.903827,-77.053485,38.90849,-77.063586,casual
97336,F5BF5FD4F90C8470,classic_bike,2021-01-01 09:41:45,2021-01-01 09:48:26,Massachusetts Ave & Dupont Circle NW,31200.0,14th & R St NW,31202.0,38.9101,-77.0444,38.913046,-77.03200799999999,member
4618,54923785E6863EED,classic_bike,2021-01-01 09:41:50,2021-01-01 09:49:41,Clark St & 26th St S,31012.0,Eads St & 12th St S,31071.0,38.850688,-77.05152,38.862753000000005,-77.05428,casual
47277,9EEA054905975045,classic_bike,2021-01-01 09:42:40,2021-01-01 09:58:23,20th St & Florida Ave NW,31110.0,3rd & M St NE,31627.0,38.9154,-77.0446,38.90546971494327,-77.0021304488182,member
28242,38BCCC05B69CE6B1,classic_bike,2021-01-01 09:42:44,2021-01-01 10:12:12,Lincoln Memorial,31258.0,Hains Point/Buckeye & Ohio Dr SW,31273.0,38.888255,-77.0494365,38.878433,-77.03023,member
17721,BB8E5E755CD47222,classic_bike,2021-01-01 09:43:12,2021-01-01 09:45:33,15th & Euclid St  NW,31117.0,15th & W St NW,31125.0,38.92333,-77.0352,38.9190185,-77.034449,member
26533,311C3FA29A0A9610,classic_bike,2021-01-01 09:43:33,2021-01-01 11:18:23,Lynn St & 19th St North,31014.0,Rosslyn Metro / Wilson Blvd & Ft Myer Dr,31015.0,38.897315,-77.070993,38.8946,-77.072305,member
73182,2CA5C60A52F796B0,classic_bike,2021-01-01 09:45:27,2021-01-01 09:47:19,3rd & Tingey St SE,31634.0,1st & N St  SE,31209.0,38.875009999999996,-77.0024,38.8743,-77.0057,member
28333,DCF44A785D630B48,classic_bike,2021-01-01 09:45:39,2021-01-01 09:48:51,Battery Ln & Trolley Trail,32027.0,Norfolk Ave & Fairmont St,32000.0,38.992375,-77.100104,38.988562,-77.096539,casual
1258,91D88E86768C07AF,classic_bike,2021-01-01 09:45:59,2021-01-01 10:00:19,Jefferson Memorial,31249.0,Crystal Dr & 15th St S,31003.0,38.879819,-77.037413,38.860170000000004,-77.049593,casual
28791,D909D9E4EE2AE846,classic_bike,2021-01-01 09:46:23,2021-01-01 09:51:23,11th & Park Rd NW,31651.0,10th & Florida Ave NW,31120.0,38.93132185874559,-77.02824711799622,38.920387,-77.025672,member
73696,306B28FAB011A88D,classic_bike,2021-01-01 09:46:58,2021-01-01 10:03:08,15th & W St NW,31125.0,Jefferson Dr & 14th St SW,31247.0,38.9190185,-77.034449,38.8885525,-77.032427,member
78436,BE185F8FE94853B2,classic_bike,2021-01-01 09:48:00,2021-01-01 09:53:14,14th & Q St NW,31327.0,7th & T St NW,31109.0,38.910674,-77.03188,38.9155,-77.0222,casual
71744,9AFDB225C5F005FE,classic_bike,2021-01-01 09:49:56,2021-01-01 10:01:48,Jefferson Dr & 14th St SW,31247.0,Lincoln Memorial,31258.0,38.8885525,-77.032427,38.888255,-77.0494365,casual
64024,48E703C28CF3E8EC,classic_bike,2021-01-01 09:50:29,2021-01-01 09:59:22,11th & M St NW,31266.0,4th St & K St NW,31642.0,38.9055785,-77.027313,38.90240556584194,-77.01600551605225,member
3624,4D86FA934D981A53,docked_bike,2021-01-01 09:51:09,2021-01-01 09:58:39,Jefferson Memorial,31249.0,Gravelly Point,31064.0,38.879819,-77.037413,38.865029,-77.039511,casual
2666,D2173AC40FDE7D2E,classic_bike,2021-01-01 09:52:28,2021-01-01 09:59:12,11th & Girard St NW,31126.0,14th & R St NW,31202.0,38.925636,-77.027112,38.913046,-77.03200799999999,member
92018,4A195E3E1893D40A,classic_bike,2021-01-01 09:53:05,2021-01-01 09:55:01,14th & Irving St NW,31124.0,14th & Girard St NW,31123.0,38.928552,-77.032224,38.925284000000005,-77.032375,member
8720,7BB622DBF22BC239,classic_bike,2021-01-01 09:53:27,2021-01-01 10:14:16,11th & Kenyon St NW,31102.0,25th St & Pennsylvania Ave NW,31237.0,38.929464,-77.027822,38.903827,-77.053485,member
12455,4B5B1C8878CD9893,classic_bike,2021-01-01 09:54:11,2021-01-01 10:12:36,1st & M St NE,31603.0,12th & Irving St NE,31511.0,38.905696999999996,-77.005483,38.928644,-76.990955,member
56697,45E49B193FD2E68B,classic_bike,2021-01-01 09:54:40,2021-01-01 10:03:45,Eckington Pl & Q St NE,31505.0,New York Ave & Hecht Ave NE,31518.0,38.910971999999994,-77.00495,38.915603999999995,-76.983683,member
69226,C22FFBEBD5E7B240,docked_bike,2021-01-01 09:55:42,2021-01-01 10:15:50,New Jersey Ave & F St NW,31655.0,North Capitol St & F St NW,31624.0,38.897108,-77.011616,38.897446,-77.009888,casual
8921,3BE4C0B30DDB9FEE,classic_bike,2021-01-01 09:55:54,2021-01-01 10:02:22,Wisconsin Ave & O St NW,31312.0,25th St & Pennsylvania Ave NW,31237.0,38.90849,-77.063586,38.903827,-77.053485,casual
69221,55AB5AFF3FAF0888,docked_bike,2021-01-01 09:56:15,2021-01-01 10:15:55,New Jersey Ave & F St NW,31655.0,North Capitol St & F St NW,31624.0,38.897108,-77.011616,38.897446,-77.009888,casual
38103,0A4DC0FFE85524D1,classic_bike,2021-01-01 09:58:17,2021-01-01 10:01:12,36th & Calvert St NW / Glover Park,31304.0,36th & Calvert St NW / Glover Park,31304.0,38.922581,-77.070334,38.922581,-77.070334,member
97475,0C0A82D216DABB12,electric_bike,2021-01-01 09:58:31,2021-01-01 10:03:01,14th & Belmont St NW,31119.0,Massachusetts Ave & Dupont Circle NW,31200.0,38.921071833333336,-77.0318225,38.910163,-77.0443745,casual
818,26A6AC6074D74792,classic_bike,2021-01-01 09:59:04,2021-01-01 10:18:56,Connecticut Ave & Newark St NW / Cleveland Park,31305.0,Lamont & Mt Pleasant NW,31107.0,38.934267,-77.057979,38.9319,-77.0388,member
7612,C22832599D39CFD3,classic_bike,2021-01-01 09:59:08,2021-01-01 10:16:06,North Capitol St & G Pl NE,31637.0,10th & U St NW,31111.0,38.899703,-77.008911,38.9172,-77.0259,member
25078,9353175DDC2FEF42,classic_bike,2021-01-01 10:00:15,2021-01-01 10:14:11,Rockville Metro West,32047.0,Twinbrook Metro,32074.0,39.084379,-77.146866,39.062041,-77.120776,member
62502,E0E6CCF9C8DBD446,classic_bike,2021-01-01 10:01:31,2021-01-01 10:25:42,Lamont & Mt Pleasant NW,31107.0,1st & M St NE,31603.0,38.9319,-77.0388,38.905696999999996,-77.005483,member
44659,68795F8F786E20F2,classic_bike,2021-01-01 10:02:01,2021-01-01 10:09:01,16th & Irving St NW,31122.0,15th & Euclid St  NW,31117.0,38.928893,-77.03625,38.92333,-77.0352,member
50252,6781176BB028645E,docked_bike,2021-01-01 10:02:47,2021-01-01 10:13:06,Tanger Outlets,32415.0,Tanger Outlets,32415.0,38.7968,-77.0026,38.7968,-77.0026,casual
49777,4937A70404A36D6B,classic_bike,2021-01-01 10:03:35,2021-01-01 10:09:50,12th & U St NW,31268.0,Florida Ave & R St NW,31503.0,38.916787,-77.028139,38.9126,-77.0135,casual
43208,E2C12F43BE952653,classic_bike,2021-01-01 10:04:10,2021-01-01 10:27:22,7th & K St NW,31653.0,5th & K St NW,31600.0,38.902674,-77.021392,38.903040000000004,-77.01902700000001,casual
93587,8BD4611BD3236231,classic_bike,2021-01-01 10:06:21,2021-01-01 10:09:45,14th & Irving St NW,31124.0,11th & Girard St NW,31126.0,38.928552,-77.032224,38.925636,-77.027112,member
18095,A990DB424D79ED8D,classic_bike,2021-01-01 10:07:30,2021-01-01 10:12:57,8th & East Capitol St NE,31629.0,8th & K St NE,31660.0,38.889988,-76.995193,38.90273216425078,-76.99514991079924,member
10298,C9084123B398B539,classic_bike,2021-01-01 10:07:59,2021-01-01 10:39:10,Lincoln Memorial,31258.0,D St & Maryland Ave NE,31612.0,38.888255,-77.0494365,38.894758,-76.997114,casual
3094,D3E91D3605B2C167,classic_bike,2021-01-01 10:08:55,2021-01-01 10:18:18,39th & Calvert St NW / Stoddert,31306.0,Potomac & M St NW,31295.0,38.922649,-77.077271,38.905368,-77.065149,casual
58834,828771F1F0D630C9,classic_bike,2021-01-01 10:09:43,2021-01-01 10:36:34,Clarendon Blvd & Pierce St,31016.0,11th & M St NW,31266.0,38.893438,-77.076389,38.9055785,-77.027313,member
55495,B4E499B8AC1432E4,classic_bike,2021-01-01 10:12:24,2021-01-01 10:15:29,Maine Ave & 7th St SW,31609.0,4th & M St SW,31108.0,38.87869359939696,-77.02305436134337,38.876697,-77.0178975,member
4739,76979EE7AEF677DB,classic_bike,2021-01-01 10:12:54,2021-01-01 10:26:51,Hains Point/Buckeye & Ohio Dr SW,31273.0,4th St & Madison Dr NW,31288.0,38.878433,-77.03023,38.8904955,-77.0172465,member
12487,FEB61892365E127E,classic_bike,2021-01-01 10:13:36,2021-01-01 10:19:18,New Jersey Ave & N St NW/Dunbar HS,31636.0,2nd & G St NE,31639.0,38.90733256111448,-77.01536044478415,38.89967,-77.00366600000001,member
79365,830D8F4BFB27A610,classic_bike,2021-01-01 10:13:43,2021-01-01 10:26:01,16th & Harvard St NW,31103.0,16th & Harvard St NW,31103.0,38.926088,-77.036536,38.926088,-77.036536,member
22238,C20C5CE1DC56C441,classic_bike,2021-01-01 10:14:58,2021-01-01 10:37:47,New Hampshire Ave & T St NW,31229.0,New Hampshire Ave & T St NW,31229.0,38.915544,-77.038252,38.915544,-77.038252,member
64785,811D12558127424B,electric_bike,2021-01-01 10:15:53,2021-01-01 10:22:18,4th & M St SW,31108.0,3rd & Tingey St SE,31634.0,38.87667783333333,-77.01791933333334,38.875369166666665,-77.00220583333333,member
26553,57012824F6AE0883,classic_bike,2021-01-01 10:16:16,2021-01-01 10:26:29,Potomac Ave & Swann Ave,31916.0,Potomac Ave & Main Line Blvd,31910.0,38.829545,-77.047844,38.822738,-77.049265,member
22025,927D5A1508E73AF1,classic_bike,2021-01-01 10:18:02,2021-01-01 10:26:04,New Hampshire Ave & 24th St NW,31275.0,New Hampshire Ave & T St NW,31229.0,38.901755,-77.051084,38.915544,-77.038252,member
4246,7A00E2D9055FDA0F,classic_bike,2021-01-01 10:19:12,2021-01-01 10:50:25,Fairfax Dr & N Randolph St,31034.0,Utah St & 11th St N,31049.0,38.882629,-77.10936600000001,38.883669,-77.113905,member
34201,CBCD930C863FF9A9,classic_bike,2021-01-01 10:19:17,2021-01-01 11:37:18,3rd & M St NE,31627.0,Massachusetts Ave & 6th St NE,31657.0,38.90546971494327,-77.0021304488182,38.892934000000004,-76.998273,casual
34456,DC1EE8C6DC0AF888,classic_bike,2021-01-01 10:20:53,2021-01-01 11:37:14,3rd & M St NE,31627.0,Massachusetts Ave & 6th St NE,31657.0,38.90546971494327,-77.0021304488182,38.892934000000004,-76.998273,casual
38651,859BC7C1B9560974,classic_bike,2021-01-01 10:22:07,2021-01-01 10:41:50,8th & F St NE,31631.0,8th & F St NE,31631.0,38.897273999999996,-76.994749,38.897273999999996,-76.994749,member
80544,43F445338D8AEFC1,classic_bike,2021-01-01 10:23:59,2021-01-01 10:27:21,7th & S St NW,31130.0,8th & O St NW,31281.0,38.914204318729794,-77.0221745967865,38.908640000000005,-77.02277,member
14514,5299E30E96DE7B57,classic_bike,2021-01-01 10:24:50,2021-01-01 10:31:58,Woodmont Ave & Strathmore St,32055.0,Battery Ln & Trolley Trail,32027.0,38.979875,-77.093522,38.992375,-77.100104,member
67224,B6C087856A5B148E,classic_bike,2021-01-01 10:25:30,2021-01-01 10:38:46,14th & Newton St NW,31649.0,20th & O St NW / Dupont South,31234.0,38.931991,-77.032956,38.908905,-77.04478,member
64046,0E0ACC3F0DB4C284,classic_bike,2021-01-01 10:26:39,2021-01-01 10:38:49,20th & O St NW / Dupont South,31234.0,4th St & K St NW,31642.0,38.908905,-77.04478,38.90240556584194,-77.01600551605225,casual
6223,10F9E023D4039CB8,classic_bike,2021-01-01 10:28:10,2021-01-01 10:37:45,10th & Florida Ave NW,31120.0,16th & Harvard St NW,31103.0,38.920387,-77.025672,38.926088,-77.036536,member
77396,4A806E68FD014500,docked_bike,2021-01-01 10:30:41,2021-01-01 11:27:03,Maryland Ave & E St NE,31640.0,Maryland Ave & E St NE,31640.0,38.896134,-76.9929,38.896134,-76.9929,casual
64625,EA243C84B1494D3B,classic_bike,2021-01-01 10:31:23,2021-01-01 11:09:56,Hains Point/Buckeye & Ohio Dr SW,31273.0,39th & Calvert St NW / Stoddert,31306.0,38.878433,-77.03023,38.922649,-77.077271,member
41887,2AA12A4A247C71F3,classic_bike,2021-01-01 10:31:48,2021-01-01 10:43:05,Tenleytown / Wisconsin Ave & Albemarle St NW,31303.0,Tenleytown / Wisconsin Ave & Albemarle St NW,31303.0,38.947607,-77.079382,38.947607,-77.079382,member
3764,74923C15514DD527,classic_bike,2021-01-01 10:32:23,2021-01-01 11:35:01,10th St & Constitution Ave NW,31219.0,14th & Rhode Island Ave NW,31203.0,38.893028,-77.026013,38.9086,-77.0323,casual
3760,11D8836058773560,classic_bike,2021-01-01 10:32:40,2021-01-01 11:35:02,10th St & Constitution Ave NW,31219.0,14th & Rhode Island Ave NW,31203.0,38.893028,-77.026013,38.9086,-77.0323,casual
30350,9348489CDF9C4578,classic_bike,2021-01-01 10:34:28,2021-01-01 10:39:37,Montello Ave & Holbrook Terr NE,31524.0,6th & H St NE,31615.0,38.907444,-76.986813,38.899972,-76.998347,member
90901,0B5260AEF2F8529B,classic_bike,2021-01-01 10:40:11,2021-01-01 10:57:39,Woodley Park Metro / Calvert St & Connecticut Ave NW,31323.0,5th & K St NW,31600.0,38.923389,-77.051833,38.903040000000004,-77.01902700000001,member
78633,14920FE0B2F876A4,classic_bike,2021-01-01 10:40:57,2021-01-01 10:45:49,23rd & M St NW,31128.0,25th St & Pennsylvania Ave NW,31237.0,38.905303,-77.050264,38.903827,-77.053485,member
25588,A4A06BCE3D7A0252,classic_bike,2021-01-01 10:41:15,2021-01-01 10:44:51,8th & O St NW,31281.0,7th & S St NW,31130.0,38.908640000000005,-77.02277,38.914204318729794,-77.0221745967865,member
92690,D37D94E818FDA8D6,classic_bike,2021-01-01 10:43:18,2021-01-01 10:59:56,14th & Rhode Island Ave NW,31203.0,Union Market,31517.0,38.9086,-77.0323,38.907908,-76.99707,member
5494,3DC1628414CD52BC,classic_bike,2021-01-01 10:43:21,2021-01-01 10:56:11,18th & R St NW,31278.0,10th & Florida Ave NW,31120.0,38.912648,-77.041834,38.920387,-77.025672,member
4395,71FF68C94A14104C,classic_bike,2021-01-01 10:43:27,2021-01-01 10:50:31,11th & Girard St NW,31126.0,16th & R St NW,31282.0,38.925636,-77.027112,38.912652,-77.036278,casual
32290,BCAAF2BF302FADA7,classic_bike,2021-01-01 10:43:39,2021-01-01 10:45:36,Bladensburg Rd & Benning Rd NE,31617.0,15th & F St NE,31632.0,38.900413,-76.982872,38.897195,-76.983575,member
45819,D1E3A6B89AA3EB53,classic_bike,2021-01-01 10:44:03,2021-01-01 10:48:41,Park Rd & Holmead Pl NW,31602.0,14th St & Spring Rd NW,31401.0,38.9308,-77.0315,38.9375,-77.0328,member
35595,41875C5ED81E16F4,classic_bike,2021-01-01 10:44:09,2021-01-01 10:49:06,Tenleytown / Wisconsin Ave & Albemarle St NW,31303.0,Wisconsin Ave & Newark St NW,31302.0,38.947607,-77.079382,38.934881,-77.072755,casual
27213,03631DCDAFE46053,classic_bike,2021-01-01 10:44:56,2021-01-01 11:11:01,Capitol Ave & Kendall St NE,31530.0,Georgia & New Hampshire Ave NW,31400.0,38.910993,-76.985854,38.9366839345886,-77.02418088912964,casual
9785,FCC2CD303C9322CA,classic_bike,2021-01-01 10:45:27,2021-01-01 10:53:21,Rhode Island & Connecticut Ave NW,31239.0,12th & L St NW,31251.0,38.90599569999115,-77.03980207443237,38.903819,-77.0284,member
19580,182B2F1A2BB9D224,classic_bike,2021-01-01 10:45:50,2021-01-01 10:51:57,US Dept of State / Virginia Ave & 21st St NW,31220.0,US Dept of State / Virginia Ave & 21st St NW,31220.0,38.894919,-77.046587,38.894919,-77.046587,casual
20621,FBDC7A563192680B,classic_bike,2021-01-01 10:46:44,2021-01-01 10:56:02,Greensboro & Pinnacle Dr,32227.0,Tysons One Pl & Chain Bridge Rd,32203.0,38.92245,-77.23034,38.919475,-77.221179,casual
72187,3F793DE037870950,classic_bike,2021-01-01 10:46:53,2021-01-01 10:53:11,Thomas Circle,31241.0,7th & F St NW / National Portrait Gallery,31232.0,38.9059,-77.0325,38.89728304853854,-77.0221906900406,member
42938,597887D8080FEC94,classic_bike,2021-01-01 10:48:08,2021-01-01 10:53:01,14th St & New York Ave NW,31216.0,5th & K St NW,31600.0,38.899632000000004,-77.031686,38.903040000000004,-77.01902700000001,member
7103,52C977177709458D,classic_bike,2021-01-01 10:49:54,2021-01-01 10:57:27,22nd & P ST NW,31285.0,New Hampshire Ave & T St NW,31229.0,38.909394,-77.048728,38.915544,-77.038252,casual
43353,7D342A8240DF8E02,docked_bike,2021-01-01 10:50:10,2021-01-01 10:53:39,8th & O St NW,31281.0,5th & K St NW,31600.0,38.908640000000005,-77.02277,38.903040000000004,-77.01902700000001,casual
32938,D9AED0BA1A088940,classic_bike,2021-01-01 10:50:55,2021-01-01 10:56:35,11th & Kenyon St NW,31102.0,7th & T St NW,31109.0,38.929464,-77.027822,38.9155,-77.0222,member
72661,63578CD14CE96955,classic_bike,2021-01-01 10:51:15,2021-01-01 10:55:02,George Mason Dr & Wilson Blvd,31036.0,Wilson Blvd & N Illinois St ,31902.0,38.87887,-77.1207,38.876528,-77.12711999999999,member
57750,3CDFF3C8CB3A907C,classic_bike,2021-01-01 10:52:05,2021-01-01 10:55:38,Eastern Market / 7th & North Carolina Ave SE,31610.0,Lincoln Park / 13th & East Capitol St NE ,31619.0,38.886952,-76.996806,38.890461,-76.988355,member
10618,14F90136BB58E659,classic_bike,2021-01-01 10:52:17,2021-01-01 10:55:16,4th & M St SW,31108.0,Maine Ave & 7th St SW,31609.0,38.876697,-77.0178975,38.87869359939696,-77.02305436134337,member
20207,DA069C4EFB5E3532,classic_bike,2021-01-01 10:53:03,2021-01-01 11:02:30,Jefferson Memorial,31249.0,Jefferson Memorial,31249.0,38.879819,-77.037413,38.879819,-77.037413,member
64528,1372B9D613F26CF5,docked_bike,2021-01-01 10:53:17,2021-01-01 11:29:56,National Harbor Carousel,32423.0,National Harbor Carousel,32423.0,38.7859,-77.0167,38.7859,-77.0167,casual
23706,E38737319D4DC3BB,classic_bike,2021-01-01 10:53:43,2021-01-01 11:05:57,Crystal Dr & 20th St S,31002.0,Long Bridge Park / Long Bridge Dr & 6th St S,31090.0,38.856425,-77.04923199999999,38.865553000000006,-77.05003,member
20364,7A5AA3933560154A,classic_bike,2021-01-01 10:55:12,2021-01-01 11:14:53,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,31240.0,12th & L St NW,31251.0,38.88412,-77.04656999999999,38.903819,-77.0284,member
34944,EE0057445413156E,classic_bike,2021-01-01 10:55:14,2021-01-01 10:59:52,11th & S St NW,31280.0,14th & L St NW,31283.0,38.913761,-77.027025,38.903658,-77.03173699999999,member
16402,69DFCEDF000007DA,classic_bike,2021-01-01 10:55:53,2021-01-01 11:07:18,Georgia Ave & Morton St NW,31419.0,Columbia & Ontario Rd NW,31296.0,38.932128000000006,-77.0235,38.924088,-77.040787,member
39491,320E280EBA94D82A,classic_bike,2021-01-01 10:56:49,2021-01-01 11:05:29,1st & K St SE,31628.0,4th & E St SW,31244.0,38.878854378063295,-77.00572729110719,38.88412,-77.017445,member
3021,C182AACBF244C70B,docked_bike,2021-01-01 10:57:04,2021-01-01 11:23:19,14th & Luzon St NW,31416.0,14th & R St NW,31202.0,38.969489,-77.033509,38.913046,-77.03200799999999,casual
1943,9118FD71D0ED222F,classic_bike,2021-01-01 10:58:53,2021-01-01 11:05:34,15th & W St NW,31125.0,Thomas Circle,31241.0,38.9190185,-77.034449,38.9059,-77.0325,member
65,AC4DC4B97FC7E956,classic_bike,2021-01-01 10:59:13,2021-01-01 11:05:50,15th & W St NW,31125.0,Thomas Circle,31241.0,38.9190185,-77.034449,38.9059,-77.0325,member
37268,B987376E99699C96,classic_bike,2021-01-01 10:59:38,2021-01-01 11:08:46,New York Ave & Hecht Ave NE,31518.0,Eckington Pl & Q St NE,31505.0,38.915603999999995,-76.983683,38.910971999999994,-77.00495,member
74822,4F5EC1A4C7214693,classic_bike,2021-01-01 10:59:44,2021-01-01 11:02:34,New Hampshire Ave & T St NW,31229.0,Massachusetts Ave & Dupont Circle NW,31200.0,38.915544,-77.038252,38.9101,-77.0444,member
26170,BCD4E1317B107680,docked_bike,2021-01-01 11:00:13,2021-01-01 13:16:16,10th & K St NW,31263.0,10th & K St NW,31263.0,38.9024,-77.02622,38.9024,-77.02622,casual
26191,94C9DA7B5D4B910A,docked_bike,2021-01-01 11:00:21,2021-01-01 13:16:32,10th & K St NW,31263.0,10th & K St NW,31263.0,38.9024,-77.02622,38.9024,-77.02622,casual
81666,1AAA6C44959C0F85,classic_bike,2021-01-01 11:03:39,2021-01-01 11:11:47,14th & V St NW,31101.0,3rd & Elm St NW,31118.0,38.917764500000004,-77.032096,38.917621999999994,-77.01597,member
1016,0EF5D6951ED226D7,classic_bike,2021-01-01 11:05:33,2021-01-01 11:32:42,4th & M St SE,31652.0,14th & Q St NW,31327.0,38.876751,-77.000736,38.910674,-77.03188,member
26430,51E1FB21ABA84440,electric_bike,2021-01-01 11:06:09,2021-01-01 11:20:57,4th & E St SW,31244.0,12th & U St NW,31268.0,38.88408066666667,-77.01755683333333,38.91673216666667,-77.02816016666667,member
18744,2AD0D319F311F161,electric_bike,2021-01-01 11:06:26,2021-01-01 11:13:38,8th & O St NW,31281.0,1st & M St NE,31603.0,38.908590833333335,-77.02279616666667,38.90567283333333,-77.00565933333333,casual
7148,025E634A3E10811E,classic_bike,2021-01-01 11:07:16,2021-01-01 11:28:07,Long Bridge Park / Long Bridge Dr & 6th St S,31090.0,Crystal Dr & 20th St S,31002.0,38.865553000000006,-77.05003,38.856425,-77.04923199999999,member
28485,EA9C7777C152335A,classic_bike,2021-01-01 11:08:55,2021-01-01 11:17:48,River Rd & Landy Ln,32046.0,River Rd & Landy Ln,32046.0,38.964991999999995,-77.103381,38.964991999999995,-77.103381,member
10488,4748720B08D1D541,classic_bike,2021-01-01 11:09:00,2021-01-01 11:11:04,8th & Eye St SE / Barracks Row,31608.0,8th & Eye St SE / Barracks Row,31608.0,38.8792,-76.9953,38.8792,-76.9953,member
